id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,anomaly
45020,1.488404,tcp,http,FIN,60,14,68195,612,49.045822,254,252,360434.375,3058.309326,27,1,25.227186,104.690078,2514.092831,163.021766,255,1558943274,2628600651,255,0.193088,0.081234,0.111854,1137,44,1,0,2,1,1,1,1,1,0,0,1,1,2,0,Fuzzers,1,1
45030,3.041057,tcp,-,FIN,122,118,128054,127836,78.591092,254,252,334107.5,333444.5625,51,50,25.132703,25.194641,2075.850699,2260.82505,255,3941995420,1362874897,255,0.221923,0.092799,0.129124,1050,1083,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,1
45062,4.583012,tcp,-,FIN,134,132,136692,136632,57.822234,254,252,236825.9063,236694.9844,55,56,34.458738,32.948855,2989.899399,2801.316943,255,2583040197,78306444,255,0.208106,0.102047,0.106059,1020,1035,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,1
45068,2.335013,tcp,smtp,FIN,90,30,94141,2330,50.963316,62,252,318953.2813,7719.015137,42,8,26.236101,77.923516,2191.669261,86.860008,255,4288645644,4087277054,255,0.148526,0.074565,0.073961,1046,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45070,11.724643,tcp,-,FIN,26,28,3034,19242,4.520394,62,252,1991.020142,12660.51367,8,10,468.98572,426.828714,38186.42622,52090.65591,255,106328001,872104914,255,0.313966,0.199903,0.114063,117,687,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,1
45076,1.278786,tcp,smtp,FIN,118,34,128579,2262,118.080747,62,252,797569.0,13738.03027,55,8,10.929795,37.670453,1084.185224,60.894789,255,2515624460,1518894520,255,0.048648,0.020398,0.02825,1090,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45084,1.080994,tcp,ftp,FIN,12,12,634,682,21.276714,254,252,4307.146973,4632.772949,4,3,7579.719918,7579.658,820432.7743,24835.658,255,832409167,2901872905,255,0.113916,0.073304,0.040612,53,57,0,0,3,1,3,2,2,3,0,0,0,3,3,0,Fuzzers,1,1
45088,7.10168,tcp,http,FIN,84,480,4020,646666,79.277018,62,252,4475.561035,726948.0,2,237,85.560917,14.66834,4421.218949,1813.076954,255,3665718184,3126701097,255,0.129884,0.075538,0.054346,48,1347,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Exploits,1,1
45100,4.665682,tcp,smtp,FIN,184,48,226595,2808,49.510448,62,252,386419.8438,4715.280762,89,8,25.49494,97.47032,2506.628962,114.674109,255,988107768,3118433812,255,0.168378,0.084574,0.083804,1231,59,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,1
45139,10.020088,tcp,http,FIN,154,166,140126,129412,31.836047,254,252,111150.3203,102700.0938,76,75,65.490774,60.233831,6449.658634,6638.516207,255,163230872,2188943903,255,0.082227,0.037528,0.044699,910,780,1,1279,1,1,1,1,1,1,0,0,1,3,1,0,Exploits,1,1
45146,1.080994,tcp,ftp,FIN,12,12,634,682,21.276714,254,252,4307.146973,4632.772949,4,3,7579.719918,7579.658,820432.7743,24835.658,255,832409167,2901872905,255,0.113916,0.073304,0.040612,53,57,0,0,3,1,3,2,2,3,0,0,0,3,3,0,Fuzzers,1,1
45149,1.080994,tcp,ftp,FIN,12,12,634,682,21.276714,254,252,4307.146973,4632.772949,4,3,7579.719918,7579.658,820432.7743,24835.658,255,832409167,2901872905,255,0.113916,0.073304,0.040612,53,57,0,0,3,1,3,2,2,3,0,0,0,3,3,0,Fuzzers,1,1
45152,1.080994,tcp,ftp,FIN,12,12,634,682,21.276714,254,252,4307.146973,4632.772949,4,3,7579.719918,7579.658,820432.7743,24835.658,255,832409167,2901872905,255,0.113916,0.073304,0.040612,53,57,0,0,3,1,3,2,2,3,0,0,0,3,3,0,Fuzzers,1,1
45154,1.671582,tcp,http,FIN,62,368,2982,474427,256.643111,62,252,14041.78809,2264384.25,2,182,27.402985,4.532635,1444.236308,628.131852,255,2863056594,156984120,255,0.051227,0.007447,0.04378,48,1289,1,229581,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,1
45176,5.829423,tcp,http,FIN,66,362,3212,474227,73.249103,62,252,4342.11084,649006.9375,2,178,89.675092,15.941756,5842.204956,2183.477225,255,2995864832,2408165044,255,0.156942,0.074442,0.0825,49,1310,1,229578,2,1,1,2,1,1,0,0,1,2,2,0,Exploits,1,1
45179,7.677479,tcp,http,FIN,116,696,6282,963063,105.633636,62,252,6489.630371,1002078.938,2,346,66.760684,10.821744,3151.0466,1247.686788,255,2925624715,2120530570,255,0.161903,0.122662,0.039241,54,1384,1,467212,1,1,1,1,1,1,0,0,1,1,1,0,Generic,1,1
45185,2.004763,tcp,-,FIN,152,26,190546,1128,88.289743,254,252,755373.125,4329.688965,73,1,13.153033,77.282477,1503.332261,104.015234,255,2627824971,289930804,255,0.12196,0.07269,0.04927,1254,43,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,1
45186,2.801637,tcp,-,FIN,156,28,195095,1214,65.318956,254,252,553519.25,3343.759521,75,1,17.624522,99.005852,1905.240742,119.791914,255,1573261531,1560930665,255,0.235528,0.128475,0.107053,1251,43,0,0,4,1,1,1,1,1,0,0,0,3,3,0,Fuzzers,1,1
45189,5.202162,tcp,-,FIN,50,222,2378,271967,52.093728,62,252,3584.663574,416353.0625,6,109,106.166569,23.145728,5229.450247,2440.262527,255,4204502403,262458909,255,0.202257,0.086261,0.115996,48,1225,0,0,1,1,1,1,1,1,0,0,0,1,3,0,DoS,1,1
45200,0.770497,tcp,-,FIN,10,6,586,268,19.467953,254,252,5482.175781,2325.771484,1,0,11571.3201,19276.982,1149891.95,42833.912,255,729466975,835234740,255,0.155022,0.110926,0.044096,59,45,0,0,7,1,2,2,2,2,0,0,0,2,5,0,Fuzzers,1,1
45202,0.770497,tcp,-,FIN,10,6,586,268,19.467953,254,252,5482.175781,2325.771484,1,0,11571.3201,19276.982,1149891.95,42833.912,255,729466975,835234740,255,0.155022,0.110926,0.044096,59,45,0,0,7,1,2,2,2,2,0,0,0,2,5,0,Fuzzers,1,1
45229,4.827592,tcp,smtp,FIN,94,30,103424,2286,25.478541,62,252,169565.2813,3662.281494,44,8,51.909589,163.475031,8584.700803,447.551156,255,612563168,2034807594,255,0.141334,0.056624,0.08471,1100,76,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,1
45248,2.652486,tcp,-,FIN,114,112,119500,119440,84.826081,254,252,357255.7813,357020.5313,47,48,23.464858,23.053532,1956.302682,1965.097349,255,2534450191,180638023,255,0.193444,0.093536,0.099908,1048,1066,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1,1
45254,2.498329,tcp,-,FIN,178,30,226663,1300,82.855383,254,252,721730.4375,4025.090576,86,1,14.000418,83.365141,2624.622243,225.568766,255,1206841464,4230484376,255,0.16932,0.080734,0.088586,1273,43,0,0,11,1,1,1,1,1,0,0,0,3,4,0,Fuzzers,1,1
45267,1.686375,tcp,-,FIN,100,20,124930,870,70.565561,254,252,586730.6875,3923.208008,47,1,16.68704,81.209266,1847.015622,108.910547,255,1806191390,1405954548,255,0.275307,0.143391,0.131916,1249,44,0,0,2,1,2,1,1,1,0,0,0,2,2,0,Exploits,1,1
45297,3.001319,tcp,smtp,FIN,190,44,230272,2784,77.632536,62,252,610560.875,7252.811523,92,8,15.879995,67.997164,1752.538222,88.961305,255,1317759375,1874627471,255,0.118968,0.076839,0.042129,1212,63,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits,1,1
45309,13.847567,tcp,-,FIN,264,52,338018,2398,22.747679,254,252,194539.8906,1358.794678,128,4,52.649049,270.296562,18213.38912,1333.7955,255,3250282431,2805979666,255,0.116398,0.062432,0.053966,1280,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,1
45320,2.155524,tcp,-,FIN,166,28,208647,1214,89.537393,254,252,769709.8125,4346.042969,80,1,12.838394,76.795258,2023.087125,157.85375,255,4214213523,211204458,255,0.146288,0.082045,0.064243,1257,43,0,0,7,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1,1
45323,1.643366,tcp,-,FIN,168,30,213111,1300,119.875915,254,252,1031263.875,6119.148438,81,1,9.835102,55.325414,1134.15514,72.177195,255,3268751890,1625198905,255,0.100725,0.038927,0.061798,1269,43,0,0,7,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,1
45331,0.30112,tcp,-,FIN,10,6,652,268,49.814025,254,252,15595.11133,5951.115723,2,0,10103.1179,16840.76,1007394.172,37551.372,255,1819805110,1649858926,255,0.082793,0.047254,0.035539,65,45,0,0,8,1,4,4,3,4,0,0,0,4,9,0,Fuzzers,1,1
45332,0.30112,tcp,-,FIN,10,6,652,268,49.814025,254,252,15595.11133,5951.115723,2,0,10103.1179,16840.76,1007394.172,37551.372,255,1819805110,1649858926,255,0.082793,0.047254,0.035539,65,45,0,0,8,1,4,4,3,4,0,0,0,4,9,0,Fuzzers,1,1
45335,0.30112,tcp,-,FIN,10,6,652,268,49.814025,254,252,15595.11133,5951.115723,2,0,10103.1179,16840.76,1007394.172,37551.372,255,1819805110,1649858926,255,0.082793,0.047254,0.035539,65,45,0,0,8,1,4,4,3,4,0,0,0,4,9,0,Fuzzers,1,1
45344,8.945664,tcp,ssl,FIN,74,372,3876,498346,49.744768,254,252,3419.75708,444467.375,4,183,122.53111,23.802418,9464.289687,3560.757781,255,1072010152,1380154504,255,0.196918,0.114963,0.081955,52,1340,0,0,5,1,1,1,1,1,0,0,0,2,5,0,Generic,1,1
45364,3.455953,tcp,http,FIN,40,188,2076,249293,65.683766,62,252,4687.563965,574005.5,2,92,88.614182,18.000181,4453.312094,2317.754865,255,819279668,3957445405,255,0.200292,0.08882,0.111472,52,1326,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,1
45381,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45415,1.834132,tcp,smtp,FIN,188,40,225756,2676,123.764269,62,252,979454.0625,11384.13184,83,8,9.808193,46.81777,996.523077,58.635297,255,3782864770,2272247323,255,0.053738,0.007682,0.046056,1201,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45417,1.834132,tcp,smtp,FIN,188,40,225756,2676,123.764269,62,252,979454.0625,11384.13184,83,8,9.808193,46.81777,996.523077,58.635297,255,3782864770,2272247323,255,0.053738,0.007682,0.046056,1201,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45424,0.492782,tcp,http,FIN,22,92,1770,115574,229.310325,62,252,27436.06641,1855879.5,2,44,23.465809,5.150912,1159.018732,617.648663,255,2807605777,1582927802,255,0.031168,0.023451,0.007717,80,1256,1,55622,1,1,1,1,1,1,0,0,1,1,1,0,Generic,1,1
45429,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45432,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45435,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45439,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45442,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45446,3.11309,tcp,smtp,FIN,114,34,132654,2416,47.219964,62,252,337904.7813,6026.166992,54,8,27.543186,91.027391,2671.389958,119.507742,255,2444788319,810664172,255,0.178745,0.109185,0.06956,1164,71,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1,1
45450,1.446978,tcp,-,FIN,92,18,113608,784,75.329412,254,252,621289.375,4096.814453,43,1,15.676098,78.930414,1692.687459,123.030945,255,3253053421,3324569732,255,0.205958,0.105151,0.100807,1235,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1,1
45466,2.828484,tcp,http,FIN,286,46,364946,1988,117.023817,254,252,1028593.375,5501.180176,140,1,9.868084,61.467621,1116.982569,75.092352,255,1762166366,904441034,255,0.104075,0.062439,0.041636,1276,43,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,1
45470,1.500868,tcp,-,FIN,58,14,68115,612,47.30596,254,252,356812.1875,3032.911621,26,1,26.32879,107.847,2468.769166,147.167578,255,509323291,2124518107,255,0.183063,0.098854,0.084209,1174,44,1,0,2,1,1,1,1,1,0,0,1,1,2,0,Fuzzers,1,1
45486,2.094408,tcp,-,FIN,114,22,140853,956,64.457354,254,252,533298.1875,3487.381592,54,1,18.05431,94.566859,1936.225294,121.906555,255,2678925302,2990496894,255,0.205707,0.108497,0.09721,1236,43,0,0,5,1,2,1,1,1,0,0,0,1,1,0,DoS,1,1
45493,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45495,31.891287,tcp,-,FIN,20,12,3116,536,0.972052,254,252,742.773438,123.419289,4,1,1677.530368,2894.57375,226369.9785,8956.65,255,1122363548,3364557339,255,0.110545,0.05097,0.059575,156,45,0,0,7,1,3,3,2,3,0,0,0,4,4,0,Fuzzers,1,1
45497,0.536927,tcp,-,FIN,10,6,600,268,27.936759,254,252,8045.786621,3337.511475,2,0,3946.3041,6577.3245,389264.3709,14514.05,255,3738475984,1460955064,255,0.087011,0.030478,0.056533,60,45,0,0,14,1,5,5,4,5,0,0,0,6,9,0,Fuzzers,1,1
45498,31.891287,tcp,-,FIN,20,12,3116,536,0.972052,254,252,742.773438,123.419289,4,1,1677.530368,2894.57375,226369.9785,8956.65,255,1122363548,3364557339,255,0.110545,0.05097,0.059575,156,45,0,0,7,1,3,3,2,3,0,0,0,4,4,0,Fuzzers,1,1
45501,31.891287,tcp,-,FIN,20,12,3116,536,0.972052,254,252,742.773438,123.419289,4,1,1677.530368,2894.57375,226369.9785,8956.65,255,1122363548,3364557339,255,0.110545,0.05097,0.059575,156,45,0,0,7,1,3,3,2,3,0,0,0,4,4,0,Fuzzers,1,1
45509,0.806984,tcp,-,FIN,10,6,592,268,18.587729,254,252,5283.871582,2220.614014,2,0,8607.7683,14349.832,852896.4511,31798.666,255,1057528719,3773804157,255,0.26045,0.142301,0.118149,59,45,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1,1
45513,0.806984,tcp,-,FIN,10,6,592,268,18.587729,254,252,5283.871582,2220.614014,2,0,8607.7683,14349.832,852896.4511,31798.666,255,1057528719,3773804157,255,0.26045,0.142301,0.118149,59,45,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1,1
45515,48.549618,tcp,-,FIN,20,16,1292,708,0.720912,254,252,202.349686,109.413841,4,1,2554.510158,3230.68325,341270.3176,11724.589,255,1605897504,1955766198,255,0.172334,0.089348,0.082986,65,44,0,0,6,1,3,3,2,3,0,0,0,4,6,0,Fuzzers,1,1
45517,0.806984,tcp,-,FIN,10,6,592,268,18.587729,254,252,5283.871582,2220.614014,2,0,8607.7683,14349.832,852896.4511,31798.666,255,1057528719,3773804157,255,0.26045,0.142301,0.118149,59,45,0,0,5,1,2,2,2,2,0,0,0,2,3,0,Fuzzers,1,1
45518,48.549618,tcp,-,FIN,20,16,1292,708,0.720912,254,252,202.349686,109.413841,4,1,2554.510158,3230.68325,341270.3176,11724.589,255,1605897504,1955766198,255,0.172334,0.089348,0.082986,65,44,0,0,6,1,3,3,2,3,0,0,0,4,6,0,Fuzzers,1,1
45519,2.060465,tcp,http,FIN,40,218,2096,277783,124.729121,62,252,7936.072266,1073579.0,2,107,52.832436,9.257945,2562.918903,1069.699568,255,1534271593,1604634547,255,0.07324,0.048979,0.024261,52,1274,1,134252,2,1,1,1,1,1,0,0,1,2,1,0,Exploits,1,1
45540,4.60005,tcp,pop3,FIN,38,122,1742,137036,34.564842,62,252,2951.272217,236367.8594,7,59,124.325676,36.743116,7517.559836,3844.87228,255,2240724040,2635475097,255,0.239675,0.153635,0.08604,46,1123,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1,1
45544,0.714568,tcp,-,FIN,10,6,620,268,20.991704,254,252,6247.130859,2507.808838,1,0,8302.0942,13838.068,823470.158,30676.936,255,2181778665,220221707,255,0.331036,0.140491,0.190545,62,45,0,0,13,1,3,2,2,2,0,0,0,3,7,0,Fuzzers,1,1
45546,1.54575,tcp,http,FIN,26,118,1492,148473,92.511724,62,252,7426.81543,761908.4375,2,57,61.830001,12.706172,3047.758912,1434.631474,255,3762097880,229885059,255,0.103792,0.058609,0.045183,57,1258,1,71599,1,1,1,1,1,1,0,0,1,3,1,0,Exploits,1,1
45548,0.714568,tcp,-,FIN,10,6,620,268,20.991704,254,252,6247.130859,2507.808838,1,0,8302.0942,13838.068,823470.158,30676.936,255,2181778665,220221707,255,0.331036,0.140491,0.190545,62,45,0,0,13,1,3,2,2,2,0,0,0,3,7,0,Fuzzers,1,1
45550,1.592941,tcp,ftp,FIN,14,12,2740,682,15.694241,254,252,12781.38965,3143.870361,6,3,7281.510571,8488.019,848435.1736,27706.286,255,2014635360,685521474,255,0.188668,0.103289,0.085379,196,57,0,0,2,1,2,2,2,2,0,0,0,3,2,0,Fuzzers,1,1
45553,1.592941,tcp,ftp,FIN,14,12,2740,682,15.694241,254,252,12781.38965,3143.870361,6,3,7281.510571,8488.019,848435.1736,27706.286,255,2014635360,685521474,255,0.188668,0.103289,0.085379,196,57,0,0,2,1,2,2,2,2,0,0,0,3,2,0,Fuzzers,1,1
45556,1.592941,tcp,ftp,FIN,14,12,2740,682,15.694241,254,252,12781.38965,3143.870361,6,3,7281.510571,8488.019,848435.1736,27706.286,255,2014635360,685521474,255,0.188668,0.103289,0.085379,196,57,0,0,2,1,2,2,2,2,0,0,0,3,2,0,Fuzzers,1,1
45559,1.592941,tcp,ftp,FIN,14,12,2740,682,15.694241,254,252,12781.38965,3143.870361,6,3,7281.510571,8488.019,848435.1736,27706.286,255,2014635360,685521474,255,0.188668,0.103289,0.085379,196,57,0,0,2,1,2,2,2,2,0,0,0,3,2,0,Fuzzers,1,1
45560,0.806984,tcp,-,FIN,10,6,592,268,18.587729,254,252,5283.871582,2220.614014,2,0,8607.7683,14349.832,852896.4511,31798.666,255,1057528719,3773804157,255,0.26045,0.142301,0.118149,59,45,0,0,5,1,2,2,2,2,0,0,0,2,3,0,Fuzzers,1,1
45561,3.30328,tcp,-,FIN,158,28,199554,1214,56.004939,254,252,480228.125,2835.968994,76,1,20.921987,119.349594,4022.515255,314.753062,255,2684143254,939822882,255,0.116393,0.080831,0.035562,1263,43,0,0,8,1,1,1,1,1,0,0,0,3,1,0,Fuzzers,1,1
45563,0.806984,tcp,-,FIN,10,6,592,268,18.587729,254,252,5283.871582,2220.614014,2,0,8607.7683,14349.832,852896.4511,31798.666,255,1057528719,3773804157,255,0.26045,0.142301,0.118149,59,45,0,0,5,1,2,2,2,2,0,0,0,2,3,0,Fuzzers,1,1
45567,0.806984,tcp,-,FIN,10,6,592,268,18.587729,254,252,5283.871582,2220.614014,2,0,8607.7683,14349.832,852896.4511,31798.666,255,1057528719,3773804157,255,0.26045,0.142301,0.118149,59,45,0,0,5,1,2,2,2,2,0,0,0,2,3,0,Fuzzers,1,1
45584,1.385049,tcp,-,FIN,126,22,158813,956,106.13343,254,252,910021.25,5273.459473,60,1,10.65728,60.501906,1207.759682,82.499539,255,3297539229,497435678,255,0.202645,0.114498,0.088147,1260,43,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1,1
45594,1.654296,tcp,-,FIN,138,24,172450,1042,97.322363,254,252,827909.875,4831.058105,66,1,12.0707,69.536086,1322.991825,86.483414,255,2015542487,3013834738,255,0.102639,0.05496,0.047679,1250,43,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1,1
45598,2.936041,tcp,-,FIN,140,28,181288,1214,56.879312,254,252,490440.0,3190.690918,67,1,20.693763,104.840336,2197.841806,139.904937,255,585766815,80692631,255,0.23636,0.105347,0.131013,1295,43,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,1
45616,3.37651,tcp,http,FIN,102,628,4862,830875,215.903409,62,252,11408.22949,1965466.125,2,312,33.430793,5.374352,1775.793427,707.393446,255,1200024504,2989313380,255,0.051804,0.006097,0.045707,48,1323,1,402575,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1,1
45625,18.351212,udp,dns,CON,202,200,19356,18000,21.851418,254,60,8396.612305,7807.658691,0,0,91.299539,90.890539,106.383398,105.52718,0,0,0,0,0.0,0.0,0.0,96,90,0,0,1,3,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45627,13.131373,tcp,smtp,FIN,846,142,1135726,6390,75.163501,62,252,691098.4375,3865.551514,420,2,15.737918,93.534117,1800.326433,107.910383,255,1100383011,2596381248,255,0.159825,0.053634,0.106191,1342,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1,1
45628,31.891287,tcp,-,FIN,20,12,3116,536,0.972052,254,252,742.773438,123.419289,4,1,1677.530368,2894.57375,226369.9785,8956.65,255,1122363548,3364557339,255,0.110545,0.05097,0.059575,156,45,0,0,7,1,3,3,2,3,0,0,0,4,4,0,Fuzzers,1,1
45703,3.634745,tcp,smtp,FIN,240,54,304095,3132,80.610885,62,252,666518.3125,6765.812012,117,8,15.208138,67.268055,1565.38949,77.482086,255,364103143,213149786,255,0.11773,0.068994,0.048736,1267,58,0,0,2,1,1,2,1,1,0,0,0,4,1,0,Exploits,1,1
45758,0.272196,tcp,http,FIN,42,24,45578,18600,238.798517,254,252,1307675.375,523887.2188,17,8,6.638927,11.288913,611.471353,952.892938,255,443021630,1775735270,255,0.05187,0.007972,0.043898,1085,775,1,8446,1,1,1,1,1,1,0,0,1,1,1,0,Generic,1,1
45794,1.357028,tcp,smtp,FIN,136,36,155107,2460,126.010664,62,252,907671.75,14101.4043,65,8,10.052059,38.118059,989.556471,46.847906,255,4017676344,2603657035,255,0.054494,0.00762,0.046874,1140,68,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45816,2.387162,tcp,smtp,FIN,94,30,104340,2310,51.52562,62,252,345950.5625,7483.363281,44,8,25.668408,80.164586,2591.950397,119.443539,255,218948704,2130430014,255,0.171895,0.061561,0.110334,1110,77,0,0,1,1,2,1,1,1,0,0,0,2,1,0,Exploits,1,1
45820,1.106258,tcp,smtp,FIN,104,32,114478,2272,122.033012,62,252,819902.75,15916.7207,49,8,10.740369,35.378258,957.179431,42.865434,255,3903087567,2637463293,255,0.060145,0.008887,0.051258,1101,71,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45822,1.106258,tcp,smtp,FIN,104,32,114478,2272,122.033012,62,252,819902.75,15916.7207,49,8,10.740369,35.378258,957.179431,42.865434,255,3903087567,2637463293,255,0.060145,0.008887,0.051258,1101,71,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,1
45830,1.927263,tcp,-,FIN,148,26,186002,1128,89.764603,254,252,766874.0625,4503.796387,71,1,12.931904,74.066922,1442.878116,100.983648,255,458972083,4211258633,255,0.173641,0.075588,0.098053,1257,43,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Fuzzers,1,1
45860,3.360342,tcp,http,FIN,22,36,3576,40800,16.962559,62,252,8127.744141,94435.625,8,16,160.016286,93.636256,15509.60876,13005.98514,255,215083460,3516612446,255,0.115082,0.082248,0.032834,163,1133,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,1
45863,3.145358,tcp,http,FIN,84,504,3972,655469,186.62422,62,252,9982.964844,1663833.5,2,247,37.89588,6.178781,1867.862144,763.505148,255,3316057397,1341849982,255,0.084629,0.035323,0.049306,47,1301,1,326451,3,1,1,2,1,1,0,0,1,2,1,0,Exploits,1,1
45891,1.471365,tcp,http,FIN,58,14,68115,612,48.254513,254,252,363966.8125,3093.72583,26,1,25.793948,101.121617,2493.581173,132.270531,255,4063364212,853436615,255,0.246763,0.156776,0.089987,1174,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Fuzzers,1,1
45899,0.461528,tcp,-,FIN,10,6,558,268,32.500736,254,252,8718.864258,3882.754639,2,0,7858.4089,13094.54,781199.2318,29103.886,255,1819805110,1649858926,255,0.082793,0.047254,0.035539,56,45,0,0,12,1,4,4,3,4,0,0,0,5,8,0,Fuzzers,1,1
45905,0.461528,tcp,-,FIN,10,6,558,268,32.500736,254,252,8718.864258,3882.754639,2,0,7858.4089,13094.54,781199.2318,29103.886,255,1819805110,1649858926,255,0.082793,0.047254,0.035539,56,45,0,0,12,1,4,4,3,4,0,0,0,5,8,0,Fuzzers,1,1
45911,0.461528,tcp,-,FIN,10,6,558,268,32.500736,254,252,8718.864258,3882.754639,2,0,7858.4089,13094.54,781199.2318,29103.886,255,1819805110,1649858926,255,0.082793,0.047254,0.035539,56,45,0,0,12,1,4,4,3,4,0,0,0,5,8,0,Fuzzers,1,1
45972,35.864513,tcp,-,FIN,30,14,17792,622,1.198957,254,252,3836.438477,128.929672,9,1,1235.389172,2753.84275,205457.4146,9318.652,255,142324652,1629378502,255,0.106357,0.06455,0.041807,593,44,0,0,4,1,2,2,2,2,0,0,0,2,4,0,Fuzzers,1,1
45974,35.864513,tcp,-,FIN,30,14,17792,622,1.198957,254,252,3836.438477,128.929672,9,1,1235.389172,2753.84275,205457.4146,9318.652,255,142324652,1629378502,255,0.106357,0.06455,0.041807,593,44,0,0,4,1,2,2,2,2,0,0,0,2,4,0,Fuzzers,1,1
46045,3.385263,tcp,smtp,FIN,228,50,276396,2978,81.825253,62,252,650310.5,6898.134766,111,8,14.913053,67.737734,1461.562539,77.297469,255,1586224207,1854488947,255,0.096552,0.051427,0.045125,1212,60,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Exploits,1,1
